Reference ID,Category,Product Title,Description,MSRP
AF 1897,Furniture & Fixtures,Woodness Pluto/Wood Almirah,WOODNESS Pluto Engineered Wood Almirah,7072
AF 1901,Furniture & Fixtures,Cello Storage/Plastic Cupboard,Cello Storage Cupboard Plastic Cupboard (Finish Color - Red & Blue),6853
AF 1903,Furniture & Fixtures,I Homz Ladder,"I Homz Aluminium Heavy Aluminium Ladder (With Platform, Hand Rail)",4999
AF 1904,Furniture & Fixtures,Ibs Ladder,IBS Multi-purpose Aluminium Ladder,4399
AF 1906,Furniture & Fixtures,Patelraj Metal Shoe Stand,Patelraj Metal Collapsible Shoe Stand,4399
AF 1909,Furniture & Fixtures,Impulse Ladder,Impulse 5 Step Foldable Premium Aluminium Ladder,3999
AF 1912,Home Appliances,Jm Fshion Ladder,J M FASHION J M 2 MTR Aluminium Ladder,3399
AF 1914,Home Appliances,Jack Williams Ladder,Jack williams Aluminium Telescopic Ladder,3800
AF 1916,Home Appliances,Kalco Ladder,KALCO Model No.K-7016 Aluminium Ladder (With Platform),5600
AF 1917,Home Appliances,Kaushalendra Ladder,Kaushalendra Heavy duty Aluminium Ladder,3800
AF 1918,Furniture & Fixtures,Marusthalee Wooden Temple,Marusthalee Pooja Mandir for home,3759
AF 1919,Furniture & Fixtures,Miss & Chief Baby 3In1 Chair,"Miss & Chief Baby 3-in-1 High Chair (Blue, White)#JustHere",3299
AF 1926,Furniture & Fixtures,Lomesh Kids Foldable Chair,lOMESH Kid Swing with Foldable Dining Chair,4389
AF 1930,Furniture & Fixtures,Flipkart Perfect/ Book Shelf,Flipkart Perfect Homes Engineered Wood Close Book Shelf,4368
AF 1933,Furniture & Fixtures,Crystal Furnitech Book Shelf,Crystal Furnitech Engineered Wood Close Book Shelf,7458
AF 1936,Furniture & Fixtures,Deckup Muvoopen Book Shelf,DeckUp Muvo Engineered Wood Open Book Shelf,3699
AF 1937,Furniture & Fixtures,Home By Nilkamal /Wood Shelf,Home by nilkamal Checkers Engineered Wood Open Book Shelf,4900
AF 1938,Furniture & Fixtures,Boingg! Engineered/Book Shelf,Boingg! Engineered Wood Open Book Shelf (Finish Color - Red),22725
AF 1941,Furniture & Fixtures,Yipi Marvel/Book Shelf,Yipi Marvel Spider Man Engineered Wood Semi-Open Book Shelf,4499
AF 1943,Home Appliances,Falcon Lawn Mower,FALCON EASY 28 EASY 28 Manual Push Lawn Mower (12 inch),5199
AF 1944,Furniture & Fixtures,Home Full Alan/Book Shelf,Home Full Alan Engineered Wood Open Book Shelf,3990
AF 1945,Home Appliances,Incgo Lawn Mower,INGCO 1600W Electric Lawn Mower,8899
AF 1947,Home Appliances,Gch Lawn Mower,GCH Falcon Easy-38 Falcon easy 38 Manual Push Lawn Mower,5399
AF 1949,Furniture & Fixtures,Yipi Frozen Smart/Storage Bed,Yipi Frozen Smart Box Storage Bed,7961
AF 1950,Home Appliances,Unison Lawn Mower,UNISON UEI/ROTOCUT Fuel Push Lawn Mower,12750
AF 1951,Furniture & Fixtures,Aprodz Sheesham/Wood Bunk Bed,APRODZ Sheesham Wood Solid Wood Bunk Bed,42199
AF 1952,Home Appliances,Vimal Lawn Mower,"Vimal LAWN MOWER - MANUAL 14"" 14 inch",5509
AF 1953,Home Appliances,Wolf Garten Lawn Mower,WOLF GARTEN Manual Reel Push Lawn Mower,5400
AF 1954,Home Appliances,Balwaan Cutter,Balwaan Brush Cutter 4 Stroke Side Pack Crop Cutter Machine,16800
AF 1956,Home Appliances,Stihl Trimmer,STIHL HSE 42 ELECTRIC HEADGE TRIMMER Cordless Grass Trimmer,5990
AF 1957,Home Appliances,Victor Trimmer,Victor CA - BC35S Brush Cutter ( Grass Trimmer ),12637
AF 1958,Home Appliances,Smarter Trimmer,Smarter KN Tools A239 Fuel Grass Trimmer (Automated Feed),10200
AF 1960,Furniture & Fixtures,Agrocare Trimmer,AGROCARE MINI WEEDER_Cutter Cordless Grass Trimmer,26999
AF 1961,Furniture & Fixtures,Sleepx Foam Mattress,SleepX Medium Soft 6 inch Foam Mattress,8529
AF 1962,Home Appliances,Sadaiv Trimmer,Sadaiv Nipun 52cc wheat cutter Fuel Grass Trimmer (Manual Feed),10500
AF 1963,Home Appliances,Stroke Trimmer,STROKE MACHINES SM-GX35 Fuel Grass Trimmer (Manual Feed),15250
AF 1964,Home Appliances,V G T Trimmer,V G T 52cc brush cutter (Automated Feed) Fuel Grass Trimmer,12999
AF 1969,Home Appliances,Oleo Mac Trimmer,Oleo-Mac HC 260 XP Fuel Grass Trimmer (Automated Feed),29800
AF 1970,Home Appliances,Farmic Trimmer,FARMIC brush cutter GX35 (FBC-35-001) Fuel Grass Trimmer,19999
AF 1971,Furniture & Fixtures,Duroflex Switch/Study Table,Duroflex Switch Engineered Wood Study Table,7800
AF 1972,Home Appliances,Rockstar Trimmer,Rockstar BCRS52TL Fuel Grass Trimmer (Manual Feed),13500
AF 1973,Furniture & Fixtures,Duroflex Shuffle Study Table,duroflex Shuffle Engineered Wood Study Table,5720
AF 1976,Furniture & Fixtures,Hometown /Study Table,Hometown Engineered Wood Study Table,7425
AF 1977,Furniture & Fixtures,Delite Kom Glide Computer Desk,Delite Kom Glide Engineered Wood Computer Desk,9906
AF 1978,Home Appliances,Krishi Trimmer,Krishi KT-9641377575 Fuel Grass Trimmer (Manual Feed),20680
AF 1979,Furniture & Fixtures,4Homez Multipurpos/Study Table,4Homez Multipurpose Study/Office Table,7199
AF 1988,Furniture & Fixtures,Flipkart Perfect/Leather Chair,Flipkart Perfect Homes Leatherette Office Arm Chair (Brown),53922
AF 1990,Furniture & Fixtures,4Homez /Kids Study Table,4Homez Multipurpose Kids Study Table,6299
AF 1992,Furniture & Fixtures,Yipi Study Table With Drawer,Yipi Cars Study Table with Drawer,4931
AF 1993,Furniture & Fixtures,Alex Daisy Pluto /Desk Chair,Alex Daisy Pluto Plastic Desk Chair (Finish Color - Pink),8950
